match_id,p1_name,p1_archetype,p2_name,p2_archetype,winner,method,turns,p1_points,p2_points,p1_elo_delta,p2_elo_delta
a80bb3a8-c39d-4624-9fca-1fd93dffea52,Ruotolo,scrambler,Miyao,guard_puller,Miyao,Points - 2 to 0,30,0,2,-15,15
57bfd2dc-d28a-40b6-bf3f-efe774ff1e20,Rodolfo,pressure_passer,Miyao,guard_puller,Rodolfo,Submission - Arm Triangle (from Side Control),28,0,0,20,-20
9630aefd-7d45-472c-8cec-df37c64e03b8,Ruotolo,scrambler,Iron Mike,wrestler,Iron Mike,Points - 4 to 0,30,0,4,-15,15
2a33c8df-59da-40cd-8dbf-1a73924a3ce0,Ruotolo,scrambler,Rodolfo,pressure_passer,Ruotolo,Submission - Rear Naked Choke,19,4,0,16,-16
a7a9ac8f-3ae7-487b-8799-16b42b42f1cb,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
82d141d6-c9f5-4745-87b5-626e1e17f7e4,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Submission - Kimura (from Side Control),26,8,0,17,-17
e858125f-2453-4fd6-a346-a668a0d71409,Ruotolo,scrambler,Rodolfo,pressure_passer,Rodolfo,Submission - Kimura (from Deep Half Top),26,4,4,-18,18
3bfd722b-bd2d-4e4e-b6e6-6ca967cc710c,Rodolfo,pressure_passer,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,10,0,0,-14,14
b7a74cb2-6248-402e-a128-36c0d806ea7a,Rodolfo,pressure_passer,Ruotolo,scrambler,Ruotolo,Submission - Kimura (from Side Control),8,0,2,-15,15
44e012f6-c596-4790-9739-31a0abc7e9b5,Iron Mike,wrestler,Rodolfo,pressure_passer,Iron Mike,Points - 6 to 0,30,6,0,14,-14
cde8b6f3-855d-4574-92ed-e329faaff1f4,Ruotolo,scrambler,Miyao,guard_puller,Miyao,Submission - Standing Guillotine,10,0,0,-15,15
e31dc0fb-2dbd-4b5d-b8fc-eafb1f837344,Miyao,guard_puller,Marcelo,submission_hunter,Draw,Draw,30,0,0,0,0
918953ad-0d61-4598-90ef-941d1ccfff47,Ruotolo,scrambler,Iron Mike,wrestler,Ruotolo,Points - 8 to 6,30,8,6,17,-17
d0fab7b2-1cee-4389-8f2a-6adfb304fc19,Miyao,guard_puller,Haisam,leg_locker,Haisam,Points - 2 to 0,30,0,2,-18,18
ddcb4288-5018-4723-a302-0e9083bc4f5c,Marcelo,submission_hunter,Rodolfo,pressure_passer,Draw,Draw,30,0,0,0,0
5414bd3b-a700-42be-9613-a196022a3f7b,Marcelo,submission_hunter,Haisam,leg_locker,Marcelo,Submission - Anaconda Choke (from Front Headlock),5,0,0,15,-15
